date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft
2006-08-17,-,bonrip,10a,1931,1932,-,-,-,-
2006-08-17,-,bonrip,10b,1933,1934,-,-,-,-
2006-08-17,-,bonrip,10e,1973,1974,f,a,1230,130
2006-08-18,-,bonrip,3e,1998,1999,m,-,-,116
2006-08-18,-,bonrip,4d,2000,2001,f,-,-,107
2006-08-18,-,bonrip,2b,1957,1958,-,-,-,-
2006-08-18,-,bonrip,2c,1989,1990,-,-,-,-
2006-08-18,-,bonrip,4a,1903,1954,-,-,-,-
2006-08-18,-,bonrip,4c,1952,1953,-,-,-,-
2006-08-18,-,bonrip,5c,1981,1982,-,-,-,-
2006-08-18,-,bonrip,6b,1943,1944,-,-,-,-
2006-08-18,-,bonrip,6d,1618,1619,-,-,-,-
2006-08-18,-,bonrip,7c,1941,1942,-,-,-,-
2006-08-18,-,bonrip,8b,1869,1870,-,-,-,-
2006-08-18,-,bonrip,8c,1939,1940,-,-,-,-
2006-08-18,-,bonrip,9b,1961,1962,-,-,-,-
2006-08-18,-,bonrip,10a,1931,1932,-,-,-,-
2006-08-18,-,bonrip,10b,1993,1994,-,-,-,-
2006-08-18,-,bonrip,10c,1975,1976,-,-,-,-
2006-08-18,-,bonrip,10e,1933,1934,-,-,-,-
2006-08-18,-,bonrip,10b,1995,1996,-,j,200,68
2006-08-18,-,bonrip,10b,1991,1992,-,j,160,67
2006-08-19,-,bonrip,7a,1510,1515,m,a,1660,-
2006-08-19,-,bonrip,1a,2004,2005,m,a,1320,134
2006-08-19,-,bonrip,8a,1939,1940,f,a,1110,-
2006-08-19,-,bonrip,8d,1961,1962,f,a,1230,-
2006-08-19,-,bonrip,10b,1933,1934,f,a,1260,-
2006-08-19,-,bonrip,9a,1931,1932,f,a,1320,-
2006-08-19,-,bonrip,6e,1618,1619,f,a,1360,-
2006-08-19,-,bonrip,6c,2002,2003,f,a,1000,121
2006-08-19,-,bonrip,6a,1943,1944,-,a,1110,-
2006-08-19,-,bonrip,2e,1959,1960,-,a,1260,-
2006-08-19,-,bonrip,4b,1903,1954,-,a,1370,-
2006-08-19,-,bonrip,6b,1958,1957,-,a,1510,-
2006-08-19,-,bonrip,5e,1947,1948,f,j,920,-
2006-08-19,-,bonrip,3b,1965,1966,-,j,780,-
2006-08-19,-,bonrip,1c,1955,1956,-,j,810,-
2006-08-19,-,bonrip,3a,1952,1953,-,j,890,-
2006-11-14,-,bonrip,8a,1510,1515,m,a,1700,-
2006-11-14,-,bonrip,2d,1989,1990,f,a,1200,-
2006-11-14,-,bonrip,9b,1975,1976,f,a,1550,-
2006-11-14,-,bonrip,4c,2000,2001,f,a,1560,-
2006-11-14,-,bonrip,6e,1945,1946,f,a,1650,-
2006-11-14,-,bonrip,5b,1875,1876,f,a,1760,-
2006-11-15,-,bonrip,7e,1510,1515,m,a,1740,-
2006-11-15,-,bonrip,1c,1989,1990,f,a,1140,-
2006-11-15,-,bonrip,3e,2000,2001,f,a,1530,-
2006-11-15,-,bonrip,6d,1941,1942,f,a,1540,-
2006-11-15,-,bonrip,10b,1961,1962,f,a,1540,-
2006-11-15,-,bonrip,2d,2090,2095,f,a,1290,143
2006-11-15,-,bonrip,4d,2084,2098,f,a,1430,141
2006-11-16,-,bonrip,8a,1858,1857,f,a,1640,-
2006-11-16,-,bonrip,2d,1989,1990,-,a,1060,-
2006-11-16,-,bonrip,2c,2000,2001,-,a,1420,-
2006-11-16,-,bonrip,6d,1941,1942,-,a,1440,-
2006-11-16,-,bonrip,10b,1961,1962,-,a,1520,-
2006-11-16,-,bonrip,7d,1510,1515,-,a,1620,-
2006-11-16,-,bonrip,3e,1875,1876,-,a,1810,-
2006-11-16,-,bonrip,6c,1945,1946,-,a,1820,-
2006-11-17,-,bonrip,10b,1929,1930,m,a,1580,-
2006-11-17,-,bonrip,10c,1931,1932,f,a,1420,-
2006-11-17,-,bonrip,7a,2049,2050,f,a,1440,138
2006-11-17,-,bonrip,4e,1989,1990,-,a,1090,-
2006-11-17,-,bonrip,4d,2000,2001,-,a,1310,-
2006-11-17,-,bonrip,6a,1941,1942,-,a,1370,-
2006-11-17,-,bonrip,2b,2084,2098,-,a,1390,-
2006-11-17,-,bonrip,6d,1510,1515,-,a,1530,-
2006-11-17,-,bonrip,4a,1945,1946,-,a,1550,-
2006-11-17,-,bonrip,8c,1858,1857,-,a,1600,-
2006-11-17,-,bonrip,6b,1875,1876,-,a,1710,-
2007-02-20,-,bonrip,4d,2002,2003,m,-,1560,140
2007-02-20,-,bonrip,9c,1975,1976,f,-,1580,145
2007-02-20,-,bonrip,1c,2000,2001,f,-,1480,142
2007-02-20,-,bonrip,3d,2084,2098,f,-,1560,140
2007-02-20,-,bonrip,4c,1947,1948,f,-,1520,138
2007-02-20,-,bonrip,6c,1941,1942,f,-,1600,138
2007-02-20,-,bonrip,7c,1945,1946,f,-,1600,136
2007-02-20,-,bonrip,2a,2006,2007,f,-,1620,135
2007-02-20,-,bonrip,10c,1510,1515,m,a,1620,145
2007-02-21,-,bonrip,10c,1973,1974,f,-,-,-
2007-02-21,-,bonrip,8d,2013,2051,f,-,1480,150
2007-02-21,-,bonrip,6a,2009,2010,f,-,1320,138
2007-02-21,-,bonrip,4d,2084,2098,-,-,1330,-
2007-02-21,-,bonrip,1b,2000,2001,-,-,1400,-
2007-02-21,-,bonrip,3e,2002,2003,-,-,1480,-
2007-02-21,-,bonrip,4b,1947,1948,-,-,1480,-
2007-02-21,-,bonrip,9c,1975,1976,-,-,1520,-
2007-02-21,-,bonrip,6c,1941,1942,-,-,1560,-
2007-02-21,-,bonrip,9a,1510,1515,-,-,1560,-
2007-02-22,-,bonrip,1b,2014,2015,m,-,1280,132
2007-02-22,-,bonrip,6d,2016,2017,f,-,1360,135
2007-02-22,-,bonrip,2e,2000,2001,-,-,1440,-
2007-02-22,-,bonrip,6a,1941,1942,-,-,1460,-
2007-02-22,-,bonrip,10a,1973,1974,-,-,1500,-
2007-02-22,-,bonrip,8a,1510,1515,-,-,1540,-
2007-02-22,-,bonrip,2b,2006,2007,-,-,1580,-
2007-02-22,-,bonrip,4c,1947,1948,-,-,-,-
2007-02-22,-,bonrip,4d,2084,2098,-,-,-,-
2007-02-22,-,bonrip,5c,2002,2003,-,-,-,-
2007-02-22,-,bonrip,7c,1945,1946,-,-,-,-
2007-02-22,-,bonrip,9b,1975,1976,-,-,-,-
2007-02-23,-,bonrip,7a,2059,2062,f,-,1480,143
2007-02-23,-,bonrip,9b,2018,2019,f,-,1560,143
2007-02-23,-,bonrip,4d,2012,2054,f,-,1300,130
2007-02-23,-,bonrip,4e,2084,2098,-,-,1340,-
2007-02-23,-,bonrip,1c,2000,2001,-,-,1380,-
2007-02-23,-,bonrip,4c,1947,1948,-,-,1380,-
2007-02-23,-,bonrip,5c,2002,2003,-,-,1400,-
2007-02-23,-,bonrip,6a,1941,1942,-,-,1430,-
2007-02-23,-,bonrip,10a,1975,1976,-,-,1430,-
2007-02-23,-,bonrip,2e,2006,2007,-,-,1460,-
2007-02-23,-,bonrip,7c,1945,1946,-,-,1530,-
2007-02-23,-,bonrip,10b,1973,1974,-,-,1530,-
2007-02-23,-,bonrip,8a,1510,1515,-,-,1540,-
2007-06-17,-,bonrip,8d,1975,1976,m,a,1520,140
2007-06-17,-,bonrip,10e,1973,1974,f,a,1800,-
2007-06-18,-,bonrip,4e,2000,2001,f,a,1780,138
2007-06-18,-,bonrip,6e,2020,2021,f,a,1660,134
2007-06-18,-,bonrip,5a,2008,2011,f,j,460,90
2007-06-19,-,bonrip,10a,1975,1976,m,a,1420,-
2007-06-19,-,bonrip,10c,1973,1974,f,a,1780,-
2007-06-19,-,bonrip,8a,2022,2023,m,j,350,84
2007-06-19,-,bonrip,9b,2008,2011,f,j,490,91
2007-06-20,-,bonrip,4c,1973,1974,f,-,-,-
2007-06-20,-,bonrip,5a,2020,2021,f,a,1740,-
2007-06-20,-,bonrip,3c,2000,2001,f,a,1980,-
2007-06-20,-,bonrip,8a,2024,2025,f,j,390,82
2007-06-21,-,bonrip,10b,1975,1976,m,a,1400,-
2007-06-21,-,bonrip,8a,2028,2029,m,a,1180,135
2007-06-21,-,bonrip,4b,2026,2027,m,a,1270,135
2007-06-21,-,bonrip,7a,2000,2001,-,a,1560,-
2007-06-21,-,bonrip,6a,2020,2021,-,a,1740,-
2007-06-21,-,bonrip,10a,2024,2025,-,j,400,-
2007-08-21,-,bonrip,8c,2048,2052,m,-,1320,135
2007-08-21,-,bonrip,3a,2020,2021,m,-,1700,130
2007-08-21,-,bonrip,6d,2040,2041,m,-,920,103
2007-08-21,-,bonrip,1d,2000,2001,f,-,1660,140
2007-08-21,-,bonrip,9a,2055,2056,f,-,1060,139
2007-08-21,-,bonrip,10b,2057,2058,f,-,1520,139
2007-08-21,-,bonrip,5b,2036,2037,f,-,1480,138
2007-08-21,-,bonrip,4b,1941,1942,f,-,1760,135
2007-08-21,-,bonrip,8d,1973,1974,f,-,1760,135
2007-08-21,-,bonrip,6e,2038,2039,f,-,1020,126
2007-08-21,-,bonrip,1c,2032,2033,f,-,1100,125
2007-08-21,-,bonrip,4d,2034,2035,f,-,1220,125
2007-08-21,-,bonrip,6a,2044,2045,f,-,1160,121
2007-08-21,-,bonrip,7b,2046,2047,f,-,920,116
2007-08-21,-,bonrip,1a,2030,2065,f,-,1040,115
2007-08-21,-,bonrip,6b,2042,2043,f,-,1060,108
2007-08-22,-,bonrip,3c,2094,2096,m,-,1420,-
2007-08-22,-,bonrip,1c,2000,2001,m,-,-,-
2007-08-22,-,bonrip,6b,2073,2074,m,-,1490,139
2007-08-22,-,bonrip,7e,2079,2080,m,-,960,118
2007-08-22,-,bonrip,6d,2071,2072,m,-,1040,117
2007-08-22,-,bonrip,6e,2069,2070,m,-,980,116
2007-08-22,-,bonrip,1e,1923,1924,m,-,1400,109
2007-08-22,-,bonrip,7d,2077,2078,f,-,1240,142
2007-08-22,-,bonrip,10a,2081,2082,f,-,1260,126
2007-08-22,-,bonrip,2b,2063,2064,f,-,1260,125
2007-08-22,-,bonrip,6a,2075,2076,f,-,1020,115
2007-08-22,-,bonrip,4b,2067,2068,-,-,420,85
2007-08-22,-,bonrip,5a,2040,2041,-,-,920,-
2007-08-22,-,bonrip,2a,2030,2065,-,-,1060,-
2007-08-22,-,bonrip,2c,2032,2033,-,-,1060,-
2007-08-22,-,bonrip,8a,2048,2052,-,-,1240,-
2007-08-22,-,bonrip,4a,2036,2037,-,-,1500,-
2007-08-22,-,bonrip,10c,2057,2058,-,-,1570,-
2007-08-22,-,bonrip,8e,1973,1974,-,-,1630,-
2007-08-22,-,bonrip,5b,1941,1942,-,-,1700,-
2007-08-22,-,bonrip,3b,2020,2021,-,-,1720,-
2007-08-23,-,bonrip,2c,2085,2086,m,-,1280,118
2007-08-23,-,bonrip,4d,2087,2088,m,-,420,85
2007-08-23,-,bonrip,8a,2089,2091,m,-,330,70
2007-08-23,-,bonrip,9d,2008,2011,f,-,1500,135
2007-08-23,-,bonrip,10c,2092,2093,f,-,1520,125
2007-08-23,-,bonrip,2a,2067,2068,-,-,420,-
2007-08-23,-,bonrip,6d,2069,2070,-,-,950,-
2007-08-23,-,bonrip,5d,2038,2039,-,-,1030,-
2007-08-23,-,bonrip,2b,2030,2065,-,-,1050,-
2007-08-23,-,bonrip,1b,2032,2033,-,-,1160,-
2007-08-23,-,bonrip,5a,2042,2043,-,-,1160,-
2007-08-23,-,bonrip,7a,2077,2078,-,-,1300,-
2007-08-23,-,bonrip,2d,2083,-,-,-,1420,-
2007-08-23,-,bonrip,6e,2073,2074,-,-,1470,-
2007-08-23,-,bonrip,9a,2057,2058,-,-,1520,-
2007-08-23,-,bonrip,6c,2071,2072,-,-,1550,-
2007-08-23,-,bonrip,3a,2020,2021,-,-,1700,-
2007-08-23,-,bonrip,5b,1941,1942,-,-,1700,-
2007-08-23,-,bonrip,9c,1973,1974,-,-,1700,-
2007-08-24,-,bonrip,2b,2094,2096,m,-,1440,-
2007-08-24,-,bonrip,2e,2000,2001,f,-,1640,-
2007-08-24,-,bonrip,7a,1941,1942,f,-,1640,-
2007-08-24,-,bonrip,4b,2020,2021,f,-,1660,-
2007-08-24,-,bonrip,8a,2079,2080,-,-,880,-
2007-08-24,-,bonrip,10e,2092,2093,-,-,950,-
2007-08-24,-,bonrip,6e,2069,2070,-,-,960,-
2007-08-24,-,bonrip,7c,2046,2047,-,-,990,-
2007-08-24,-,bonrip,4c,2030,2065,-,-,1000,-
2007-08-24,-,bonrip,1c,2032,2033,-,-,1040,-
2007-08-24,-,bonrip,6a,2042,2043,-,-,1040,-
2007-08-24,-,bonrip,6c,2071,2072,-,-,1040,-
2007-08-24,-,bonrip,5e,2038,2039,-,-,1050,-
2007-08-24,-,bonrip,2c,2085,2086,-,-,1180,-
2007-08-24,-,bonrip,6b,2077,2078,-,-,1220,-
2007-08-24,-,bonrip,7b,2048,2052,-,-,1230,-
2007-08-24,-,bonrip,4e,2034,2035,-,-,1260,-
2007-08-24,-,bonrip,5a,2036,2037,-,-,1400,-
2007-08-24,-,bonrip,5d,2073,2074,-,-,1420,-
2007-08-24,-,bonrip,10b,2055,2056,-,-,1460,-
2007-08-24,-,bonrip,2a,2026,2027,-,-,1480,-
2007-08-24,-,bonrip,9c,2008,2011,-,-,1480,-
2007-08-24,-,bonrip,10c,2057,2058,-,-,1510,-
2007-08-24,-,bonrip,10a,1973,1974,-,-,1580,-
2007-08-24,-,bonrip,3c,2097,2099,-,-,440,83
2007-08-24,-,bonrip,8c,2089,2091,-,-,300,72
2007-08-24,-,bonrip,8c,2100,2101,-,-,300,72
2007-11-13,-,bonrip,3d,2302,2303,m,-,1380,138
2007-11-13,-,bonrip,1c,2085,2086,m,-,1480,136
2007-11-13,-,bonrip,7d,2100,2301,m,-,1250,124
2007-11-13,-,bonrip,4a,2306,2307,f,-,1530,-
2007-11-13,-,bonrip,4b,2036,2037,f,-,1880,147
2007-11-13,-,bonrip,10b,2057,2058,f,-,1820,146
2007-11-13,-,bonrip,6c,2038,2039,f,-,1640,142
2007-11-13,-,bonrip,5c,2075,2076,f,-,1700,142
2007-11-13,-,bonrip,9c,2308,2309,f,-,1400,135
2007-11-13,-,bonrip,4c,2304,2305,f,-,1450,134
2007-11-13,-,bonrip,9a,1973,1974,-,-,1740,-
2007-11-14,-,bonrip,7c,2100,2301,m,-,1220,-
2007-11-14,-,bonrip,9b,2312,2313,m,-,1300,-
2007-11-14,-,bonrip,4a,2073,2074,m,-,1780,150
2007-11-14,-,bonrip,4d,2034,2035,m,-,1500,135
2007-11-14,-,bonrip,1e,2000,2001,f,-,1760,145
2007-11-14,-,bonrip,3c,2094,2096,f,-,1780,144
2007-11-14,-,bonrip,10a,2314,2315,f,-,1420,139
2007-11-14,-,bonrip,2b,2310,2311,f,-,1460,136
2007-11-14,-,bonrip,5b,2040,2041,f,-,1680,135
2007-11-14,-,bonrip,9e,2308,2309,-,-,1340,-
2007-11-14,-,bonrip,5a,2038,2039,-,-,1490,-
2007-11-14,-,bonrip,1b,2085,2086,-,-,1600,-
2007-11-14,-,bonrip,10c,1973,1974,-,-,1680,-
2007-11-15,-,bonrip,8b,2312,2313,m,-,1310,-
2007-11-15,-,bonrip,6b,2316,2317,m,-,1750,135
2007-11-15,-,bonrip,1b,2032,2033,f,-,1600,145
2007-11-15,-,bonrip,7b,2008,2011,f,-,1930,140
2007-11-15,-,bonrip,7e,2100,2301,-,-,1230,-
2007-11-15,-,bonrip,9c,2308,2309,-,-,1260,-
2007-11-15,-,bonrip,1c,2304,2305,-,-,1350,-
2007-11-15,-,bonrip,5d,2038,2039,-,-,1430,-
2007-11-15,-,bonrip,2d,2085,2086,-,-,1560,-
2007-11-15,-,bonrip,4b,2306,2307,-,-,1560,-
2007-11-15,-,bonrip,9b,1973,1974,-,-,1680,-
2007-11-15,-,bonrip,6e,2073,2074,-,-,1740,-
2007-11-15,-,bonrip,2a,2094,2096,-,-,1780,-
2007-11-15,-,bonrip,5a,2036,2037,-,-,1860,-
2007-11-16,-,bonrip,5a,2071,2072,m,-,1740,145
2007-11-16,-,bonrip,9b,2055,2056,f,-,1650,150
2007-11-16,-,bonrip,1e,2318,2319,f,-,1600,140
2007-11-16,-,bonrip,4b,2063,2064,f,-,1600,140
2007-11-16,-,bonrip,7b,2322,2323,f,-,1710,140
2007-11-16,-,bonrip,4a,2320,2321,f,-,1240,130
2007-11-16,-,bonrip,8b,2100,2301,-,-,1240,-
2007-11-16,-,bonrip,8e,2308,2309,-,-,1240,-
2007-11-16,-,bonrip,9e,2312,2313,-,-,1250,-
2007-11-16,-,bonrip,3d,2304,2305,-,-,1300,-
2007-11-16,-,bonrip,3e,2302,2303,-,-,1400,-
2007-11-16,-,bonrip,5e,2038,2039,-,-,1450,-
2007-11-16,-,bonrip,4c,2306,2307,-,-,1500,-
2007-11-16,-,bonrip,1d,2085,2086,-,-,1510,-
2007-11-16,-,bonrip,6c,2075,2076,-,-,1650,-
2007-11-16,-,bonrip,5c,2073,2074,-,-,1700,-
2007-11-16,-,bonrip,10e,2057,2058,-,-,1760,-
2007-11-16,-,bonrip,9a,1973,1974,-,-,1780,-
2008-03-18,-,bonrip,6b,2073,2074,m,-,1640,152
2008-03-18,-,bonrip,4b,2094,2096,m,-,1590,145
2008-03-18,-,bonrip,6c,2071,2072,m,-,1580,143
2008-03-18,-,bonrip,3e,2085,2086,m,-,1610,143
2008-03-18,-,bonrip,8a,2312,2313,m,-,1260,135
2008-03-18,-,bonrip,2e,2302,2303,m,-,1410,135
2008-03-18,-,bonrip,10b,2057,2058,f,-,1630,152
2008-03-18,-,bonrip,10a,2055,2056,f,-,1570,148
2008-03-18,-,bonrip,9b,1973,1974,f,-,1620,148
2008-03-18,-,bonrip,2c,2032,2033,f,-,1570,147
2008-03-18,-,bonrip,6a,2008,2011,f,-,1740,145
2008-03-18,-,bonrip,8b,2308,2309,f,-,1440,131
2008-03-18,-,bonrip,6d,2038,2039,f,mort,-,-
2008-03-19,-,bonrip,5d,2302,2303,m,-,1330,-
2008-03-19,-,bonrip,7b,2075,2076,m,-,1560,156
2008-03-19,-,bonrip,2e,2034,2035,m,-,1460,139
2008-03-19,-,bonrip,6a,2077,2078,m,-,1400,138
2008-03-19,-,bonrip,8b,2312,2313,-,-,1250,-
2008-03-19,-,bonrip,8c,2308,2309,-,-,1460,-
2008-03-19,-,bonrip,2a,2032,2033,-,-,1480,-
2008-03-19,-,bonrip,6b,2071,2072,-,-,1500,-
2008-03-19,-,bonrip,9a,2055,2056,-,-,1520,-
2008-03-19,-,bonrip,2d,2085,2086,-,-,1540,-
2008-03-19,-,bonrip,4c,2094,2096,-,-,1540,-
2008-03-19,-,bonrip,10a,1973,1974,-,-,1600,-
2008-03-19,-,bonrip,5a,2073,2074,-,-,1680,-
2008-03-19,-,bonrip,10e,2057,2058,-,-,1730,-
2008-03-20,-,bonrip,4a,2324,2325,m,-,1480,141
2008-03-20,-,bonrip,8a,2312,2313,-,-,1250,-
2008-03-20,-,bonrip,3d,2302,2303,-,-,1310,-
2008-03-20,-,bonrip,7b,2308,2309,-,-,1410,-
2008-03-20,-,bonrip,1e,2034,2035,-,-,1420,-
2008-03-20,-,bonrip,9b,2055,2056,-,-,1440,-
2008-03-20,-,bonrip,10b,2055,2056,-,-,1470,-
2008-03-20,-,bonrip,8b,2075,2076,-,-,1480,-
2008-03-20,-,bonrip,5c,2094,2096,-,-,1520,-
2008-03-20,-,bonrip,5a,2071,2072,-,-,1540,-
2008-03-20,-,bonrip,1b,2085,2086,-,-,1580,-
2008-03-20,-,bonrip,10a,2057,2058,-,-,1630,-
2008-03-20,-,bonrip,6b,2073,2074,-,-,1640,-
2008-03-20,-,bonrip,9c,1973,1974,-,-,1690,-
2008-03-20,-,bonrip,6a,2008,2011,-,-,1820,-
2008-03-21,-,bonrip,6b,2077,2078,m,-,1390,139
2008-03-21,-,bonrip,2e,2318,2319,f,-,1550,139
2008-03-21,-,bonrip,8b,2312,2313,-,-,1250,-
2008-03-21,-,bonrip,10a,2055,2056,-,-,1350,-
2008-03-21,-,bonrip,7e,2308,2309,-,-,1430,-
2008-03-21,-,bonrip,1a,2032,2033,-,-,1470,-
2008-03-21,-,bonrip,8a,2075,2076,-,-,1470,-
2008-03-21,-,bonrip,4b,2094,2096,-,-,1500,-
2008-03-21,-,bonrip,6c,2071,2072,-,-,1530,-
2008-03-21,-,bonrip,3e,2085,2086,-,-,1550,-
2008-03-21,-,bonrip,10b,2057,2058,-,-,1600,-
2008-03-21,-,bonrip,6a,2073,2074,-,-,1630,-
2008-03-21,-,bonrip,10c,1973,1974,-,-,1630,-
2008-03-21,-,bonrip,7b,2008,2011,-,-,1750,-
2008-03-21,-,bonrip,1e,2034,2035,-,-,-,-
2008-03-21,-,bonrip,5e,2302,2303,-,-,1310,138
2008-06-10,-,bonrip,5a,2094,2096,m,a,1530,145
2008-06-10,-,bonrip,3b,2085,2086,m,a,1640,139
2008-06-10,-,bonrip,6b,2008,2011,f,a,1990,140
2008-06-10,-,bonrip,9a,1973,1974,f,a,1950,139
2008-06-10,-,bonrip,7d,2308,2309,f,a,1630,130
2008-06-11,-,bonrip,4b,2085,2086,m,a,1570,-
2008-06-11,-,bonrip,1c,2326,2327,m,a,1350,129
2008-06-11,-,bonrip,10e,2057,2058,f,a,1890,140
2008-06-12,-,bonrip,1c,2085,2086,m,a,1610,-
2008-06-12,-,bonrip,6b,2073,2074,m,a,1540,145
2008-06-12,-,bonrip,7c,2308,2309,f,a,1735,-
2008-06-13,-,bonrip,1b,2085,2086,m,a,1480,-
2008-06-13,-,bonrip,8c,2308,2309,f,a,1600,-
2008-06-13,-,bonrip,9a,2057,2058,f,a,1950,-
2008-06-13,-,bonrip,9b,1973,1974,f,a,2040,-
2008-06-13,-,bonrip,7a,2008,2011,f,a,2220,-
2008-06-17,-,bonbs,3d,2413,2414,m,a,1280,140
2008-06-17,-,bonbs,3a,2411,2412,m,a,1580,132
2008-06-17,-,bonbs,7b,2409,2410,m,a,1340,130
2008-06-17,-,bonbs,9c,2401,2402,f,a,1960,135
2008-06-17,-,bonbs,8c,2407,2408,f,a,1850,133
2008-06-17,-,bonbs,8d,2405,2406,m,j,525,84
2008-06-17,-,bonbs,9e,2403,2404,-,j,410,79
2008-06-18,-,bonbs,2e,2413,2414,-,-,-,140
2008-06-18,-,bonbs,4b,2411,2412,-,-,1480,132
2008-06-18,-,bonbs,9d,2403,2404,-,-,520,79
2008-06-18,-,bonbs,8e,2421,2422,m,a,1470,144
2008-06-18,-,bonbs,9a,2415,2416,m,a,1310,131
2008-06-18,-,bonbs,3a,2431,2432,m,a,1310,130
2008-06-18,-,bonbs,2b,2435,2436,m,a,1350,130
2008-06-18,-,bonbs,2a,2433,2434,m,a,1550,129
2008-06-18,-,bonbs,7b,2423,2424,m,a,1330,124
2008-06-18,-,bonbs,3e,2429,2430,m,a,1290,123
2008-06-18,-,bonbs,1e,2439,2440,f,a,1730,137
2008-06-18,-,bonbs,1b,2437,2438,f,a,1800,131
2008-06-18,-,bonbs,2c,2441,2442,f,a,-,131
2008-06-18,-,bonbs,4a,2425,2426,f,a,1710,129
2008-06-18,-,bonbs,4e,2427,2428,f,a,1810,128
2008-06-18,-,bonbs,8c,2417,2418,-,j,410,76
2008-06-18,-,bonbs,8d,2419,2420,-,j,420,76
2008-06-19,-,bonbs,5d,2431,2432,-,-,1225,130
2008-06-19,-,bonbs,8e,2409,2410,-,-,1300,130
2008-06-19,-,bonbs,8c,2405,2406,-,-,450,84
2008-06-19,-,bonbs,6e,2419,2420,-,-,370,76
2008-06-19,-,bonbs,1b,2467,2468,m,a,1350,141
2008-06-19,-,bonbs,8a,2447,2448,m,a,1400,140
2008-06-19,-,bonbs,9c,2443,2444,m,a,1270,139
2008-06-19,-,bonbs,3e,2457,2458,m,a,1225,125
2008-06-19,-,bonbs,3c,2461,2462,m,a,1475,125
2008-06-19,-,bonbs,8d,2451,2452,f,a,1330,139
2008-06-19,-,bonbs,7b,2455,2456,f,a,1550,139
2008-06-19,-,bonbs,7e,2453,2454,f,a,1530,130
2008-06-19,-,bonbs,8b,2449,2450,m,j,1025,126
2008-06-19,-,bonbs,1e,2465,2466,f,j,530,102
2008-06-19,-,bonbs,3d,2459,2460,-,j,485,88
2008-06-19,-,bonbs,9a,2445,2446,-,j,300,78
2008-06-19,-,bonbs,3a,2463,2464,-,j,390,73
2008-06-19,-,bonbs,4a,2411,2412,-,mort,-,-
2008-06-20,-,bonbs,9a,2447,2448,-,-,1300,140
2008-06-20,-,bonbs,9e,2455,2456,-,-,1570,139
2008-06-20,-,bonbs,5e,2441,2442,-,-,1510,131
2008-06-20,-,bonbs,4e,2461,2462,-,-,1330,125
2008-06-20,-,bonbs,2c,2459,2460,-,-,440,88
2008-06-20,-,bonbs,7d,2403,2404,-,-,460,79
2008-06-20,-,bonbs,9c,2445,2446,-,-,290,78
2008-06-20,-,bonbs,3a,2463,2464,-,-,380,73
2008-06-20,-,bonbs,3e,2479,2480,m,a,1240,138
2008-06-20,-,bonbs,2e,2481,2482,m,a,1550,136
2008-06-20,-,bonbs,6b,2473,2474,f,j,290,-
2008-06-20,-,bonbs,1a,2487,2488,f,j,540,89
2008-06-20,-,bonbs,7e,2471,2472,-,j,310,79
2008-06-20,-,bonbs,1e,2483,2484,-,j,290,76
2008-06-20,-,bonbs,8e,2469,2470,-,j,300,75
2008-06-20,-,bonbs,6c,2475,2476,-,j,300,75
2008-06-20,-,bonbs,4d,2477,2478,-,j,230,71
2008-06-20,-,bonbs,1c,2485,2486,-,j,230,69
2008-06-20,-,bonbs,4c,2431,2432,-,mort,-,-
2008-08-26,-,bonrip,7a,2338,2339,m,-,1120,130
2008-08-26,-,bonrip,9e,1973,1974,f,-,1320,-
2008-08-26,-,bonrip,7b,2308,2309,f,-,1540,-
2008-08-26,-,bonrip,1e,2318,2319,f,-,1610,-
2008-08-26,-,bonrip,1b,2085,2086,f,-,1720,-
2008-08-26,-,bonrip,6a,2336,2337,f,-,1500,142
2008-08-26,-,bonrip,1a,2330,2331,f,-,1320,138
2008-08-26,-,bonrip,1c,2328,2329,f,-,1100,125
2008-08-26,-,bonrip,9a,2340,2341,f,-,1050,122
2008-08-26,-,bonrip,5d,2334,2335,f,-,820,110
2008-08-26,-,bonrip,3d,2332,2333,-,-,410,85
2008-08-27,-,bonrip,5c,2075,2076,m,-,1660,138
2008-08-27,-,bonrip,1b,2342,2343,f,-,1780,142
2008-08-27,-,bonrip,6a,2008,2011,f,-,1880,142
2008-08-27,-,bonrip,6e,2359,2047,f,-,1740,140
2008-08-27,-,bonrip,6c,2357,2358,f,-,1240,135
2008-08-27,-,bonrip,2a,2344,2345,f,-,1480,135
2008-08-27,-,bonrip,1c,2350,2349,f,-,1540,128
2008-08-27,-,bonrip,2b,2347,2348,f,-,980,126
2008-08-27,-,bonrip,5b,2355,2356,f,-,940,119
2008-08-27,-,bonrip,3a,2353,2354,f,-,860,109
2008-08-27,-,bonrip,2c,2351,2352,-,-,-,79
2008-08-27,-,bonrip,1e,2318,2319,-,-,1770,-
2008-08-27,-,bonrip,8b,1973,1974,-,-,-,-
2008-08-27,-,bonrip,8c,2308,2309,-,-,-,-
2008-08-27,-,bonrip,9b,2360,2361,-,-,360,81
2008-08-28,-,bonrip,9b,2362,2363,m,-,240,81
2008-08-28,-,bonrip,9b,2364,2365,m,-,340,80
2008-08-28,-,bonrip,3b,2368,2369,f,-,1350,150
2008-08-28,-,bonrip,3c,2370,2371,f,-,490,129
2008-08-28,-,bonrip,7d,2366,2367,f,-,1190,120
2008-08-28,-,bonrip,4d,2334,2335,-,-,810,-
