DATE,SEASON,YEAR,PLOT,TRAP,RECAP,TAG_1_LT,TAG_2_RT,PIT_TAG,SEX,AGE,MASS,Comments,Capture_Site
7/19/2011,SUMMER,2011,B,NA,RELEASE,5006,6006,,M,A,550,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5007,6007,,M,A,1130,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5008,6008,,M,A,570,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5009,6009,,M,A,650,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5010,6010,,M,A,670,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5011,6011,,M,A,750,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5012,6012,,M,A,560,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5013,6013,,M,A,1140,,Bernardo-mixed
7/19/2011,SUMMER,2011,B,NA,RELEASE,5014,6014,,F,A,490,,Bernardo-mixed
7/26/2011,SUMMER,2011,D,NA,RELEASE,5015,6015,,M,A,715,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5016,6016,,M,A,1360,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5017,6017,,F,A,1020,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5018,6018,,M,A,730,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5019,6019,,F,A,680,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5020,6020,,F,A,680,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5021,6021,,M,A,1400,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5022,6022,,F,A,570,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5023,6023,,M,A,1220,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5024,6024,,M,A,1310,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5025,6025,,F,A,620,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5026,6026,,M,A,770,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5027,6027,,F,A,590,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5028,6028,,F,A,1010,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5029,6029,,M,A,1370,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5030,6030,,M,A,750,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5031,6031,,M,A,850,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5032,6032,,M,A,700,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5033,6033,,M,A,770,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5034,6034,,M,A,760,,Bernardo-south
7/26/2011,SUMMER,2011,D,NA,RELEASE,5035,6035,,F,A,730,,Bernardo-south
7/28/2011,SUMMER,2011,D,NA,RELEASE,5036,6036,,M,A,640,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5037,6037,,F,A,1000,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5038,6038,,F,A,560,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5039,6039,,F,A,575,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5040,6040,,M,A,630,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5041,6041,,F,A,460,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5042,6042,,F,A,500,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5043,6043,,M,A,870,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5044,6044,,M,A,810,,Turquoise Trail
7/28/2011,SUMMER,2011,D,NA,RELEASE,5045,6045,,M,A,810,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5046,6046,,F,A,570,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5047,6047,,F,A,580,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5048,6048,,M,A,735,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5049,6049,,F,A,560,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5050,6050,,F,A,550,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5051,6051,,F,A,600,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5052,6052,,M,A,720,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5053,6053,,M,A,1290,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5054,6054,,M,A,650,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5055,6055,,M,A,720,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5056,6056,,F,A,660,,Whites
7/28/2011,SUMMER,2011,D,NA,RELEASE,5057,6057,,M,A,1340,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5058,6058,,M,A,650,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5059,6059,,F,A,560,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5060,6060,,M,A,450,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5061,6061,,F,A,760,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5062,6062,,M,A,970,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5063,6063,,F,J,390,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5064,6064,,M,A,600,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5065,6065,,M,A,470,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5066,6066,,F,A,780,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5067,6067,,M,J,410,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5068,6068,,F,A,680,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5069,6069,,F,A,580,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5070,6070,,F,A,690,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5071,6071,,F,A,870,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5072,6072,,M,A,1220,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5073,6073,,F,A,490,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5074,6074,,M,A,1230,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5075,6075,,M,A,630,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5076,6076,,F,A,450,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5077,6077,,F,A,470,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5078,6078,,M,A,600,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5079,6079,,M,A,470,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5080,6080,,M,A,560,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5081,6081,,F,A,560,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5082,6082,,M,J,400,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5083,6083,,F,A,490,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5084,6084,,F,A,760,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5085,6085,,F,A,860,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5086,6086,,M,A,1020,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5087,6087,,F,A,480,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5088,6088,,F,J,360,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5089,6089,,F,A,575,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5090,6090,,M,A,520,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5091,6091,,M,A,550,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5092,6092,,F,A,850,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5093,6093,,F,A,700,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5094,6094,,M,J,400,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5095,6095,,M,A,580,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5096,6096,,M,J,430,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5097,6097,,M,J,330,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5098,6098,,M,A,500,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5099,6099,,M,J,410,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5100,6100,,F,A,970,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5101,6101,,M,A,500,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5102,6102,,M,A,570,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5103,6103,,F,A,860,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5104,6104,,M,A,500,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5105,6105,,F,A,850,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5106,6106,,F,A,470,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5107,6107,,F,A,500,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5108,6108,,M,J,435,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5109,6109,,M,A,560,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5110,6110,,M,J,410,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5111,6111,,M,J,350,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5112,6112,,M,A,540,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5113,6113,,F,J,440,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5114,6114,,M,A,500,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5115,6115,,M,A,660,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5116,6116,,M,A,1075,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5117,6117,,F,A,500,,Bosque Farm
7/28/2011,SUMMER,2011,D,NA,RELEASE,5118,6118,,M,A,1380,,Cloudview
7/28/2011,SUMMER,2011,D,NA,RELEASE,5119,6119,,M,A,940,,Coal
7/28/2011,SUMMER,2011,D,NA,RELEASE,5120,6120,,M,A,1200,,Jewel
7/28/2011,SUMMER,2011,D,NA,RELEASE,5121,6121,,M,A,1320,,East Ridge
7/28/2011,SUMMER,2011,D,NA,RELEASE,5122,6122,,M,A,1320,,East Ridge
8/3/2011,SUMMER,2011,D,NA,RELEASE,5123,6123,,F,A,710,,Bernardo-south
8/3/2011,SUMMER,2011,D,NA,RELEASE,5124,6124,,M,A,500,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5125,6125,,M,A,520,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5126,6126,,M,A,560,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5127,6127,,M,A,490,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5128,6128,,F,A,330,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5129,6129,,F,A,490,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5130,6130,,M,A,440,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5131,6131,,F,A,540,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5132,6132,,F,A,990,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5133,6133,,M,A,640,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5134,6134,,M,A,980,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5135,6135,,M,A,840,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5136,6136,,M,A,510,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5137,6137,,M,A,490,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5138,6138,,F,A,660,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5139,6139,,M,A,930,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5140,6140,,F,A,420,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5141,6141,,F,A,570,,Eubank & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5142,6142,,F,A,740,,Hayes
8/3/2011,SUMMER,2011,D,NA,RELEASE,5143,6143,,M,A,570,,Hayes
8/3/2011,SUMMER,2011,D,NA,RELEASE,5144,6144,,M,A,610,,Hayes
8/3/2011,SUMMER,2011,D,NA,RELEASE,5145,6145,,F,A,540,,Hayes
8/3/2011,SUMMER,2011,D,NA,RELEASE,5146,6146,,M,A,760,,Hayes
8/3/2011,SUMMER,2011,D,NA,RELEASE,5147,6147,,M,A,790,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5148,6148,,F,A,790,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5149,6149,,M,A,900,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5150,6150,,M,A,1330,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5151,6151,,F,A,900,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5152,6152,,F,A,570,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5153,6153,,F,A,790,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5154,6154,,F,A,690,,Juan Tabo & I40
8/3/2011,SUMMER,2011,D,NA,RELEASE,5155,6155,,M,A,740,,Edgewood
8/3/2011,SUMMER,2011,D,NA,RELEASE,5156,6156,,M,A,720,,Edgewood
8/3/2011,SUMMER,2011,D,NA,RELEASE,5157,6157,,M,A,1200,,Edgewood
8/3/2011,SUMMER,2011,D,NA,RELEASE,5158,6158,,F,A,630,,Edgewood
8/3/2011,SUMMER,2011,D,NA,RELEASE,5159,6159,,M,A,730,,Menual
8/3/2011,SUMMER,2011,D,NA,RELEASE,5160,6160,,M,A,890,,Moriarty
8/3/2011,SUMMER,2011,D,NA,RELEASE,5161,6161,,M,A,550,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5162,6162,,M,A,800,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5163,6163,,M,A,450,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5164,6164,,M,A,550,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5165,6165,,M,A,730,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5166,6166,,M,A,560,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5167,6167,,F,A,-999,no weight,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5168,6168,,F,A,510,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5169,6169,,F,A,600,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5170,6170,,M,A,520,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5171,6171,,F,A,500,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5172,6172,,F,A,560,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5173,6173,,M,A,590,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5174,6174,,F,A,520,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5175,6175,,F,A,420,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5176,6176,,M,A,700,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5177,6177,,M,A,520,,Los Ninos
8/3/2011,SUMMER,2011,D,NA,RELEASE,5178,6178,,M,A,340,,Raleys
8/3/2011,SUMMER,2011,D,NA,RELEASE,5179,6179,,M,A,1100,,Raleys
8/3/2011,SUMMER,2011,D,NA,RELEASE,5180,6180,,F,A,390,,Raleys
8/3/2011,SUMMER,2011,D,NA,RELEASE,5181,6181,,F,A,870,,Raleys
8/3/2011,SUMMER,2011,D,NA,RELEASE,5182,6182,,M,A,1200,,Raleys
8/3/2011,SUMMER,2011,D,NA,RELEASE,5183,6183,,M,A,630,,Raleys
8/3/2011,SUMMER,2011,D,NA,RELEASE,5184,6184,,M,A,1110,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5185,6185,,F,A,620,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5186,6186,,F,A,1040,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5187,6187,,F,A,1220,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5188,6188,,F,A,1150,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5189,6189,,F,A,1020,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5190,6190,,M,A,1800,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5191,6191,,M,A,1540,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5192,6192,,F,A,1120,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5193,6193,,F,A,1200,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5194,6194,,M,A,1200,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5195,6195,,,A,1400,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5196,6196,,M,A,1520,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5197,6197,,F,A,1020,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5198,6198,,F,A,980,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5199,6199,,M,A,1540,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5200,6200,,F,A,980,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5201,6201,,M,A,1260,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5202,6202,,M,A,1460,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5203,6203,,F,A,960,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5204,6204,,M,A,1500,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5205,6205,,M,A,890,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5206,6206,,F,A,980,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5207,6207,,M,A,900,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5208,6208,,F,A,1000,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5209,6209,,M,A,850,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5210,6210,,F,A,730,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5211,6211,,F,A,980,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5212,6212,,M,A,690,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5213,6213,,M,A,1140,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5214,6214,,M,A,680,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5215,6215,,M,A,1360,,Phillips
8/3/2011,SUMMER,2011,D,NA,RELEASE,5217,6217,,F,A,1640,,Phillips
9/8/2011,SUMMER,2011,D,NA,RELEASE,5219,6219,,M,A,990,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5220,6220,,M,A,800,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5221,6221,,F,A,890,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5222,6222,,F,A,1100,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5223,6223,,M,A,1320,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5224,6224,,M,A,740,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5225,6225,,M,A,560,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5226,6226,,F,A,770,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5227,6227,,F,A,850,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5228,6228,,F,A,640,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5229,6229,,M,A,1280,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5230,6230,,F,A,1040,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5231,6231,,M,A,1480,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5232,6232,,M,A,1280,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5233,6233,,F,A,590,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5234,6234,,M,A,1320,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5295,6295,,F,A,820,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5296,6296,,M,A,1140,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5297,6297,,M,A,830,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5298,6298,,F,A,690,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5299,6299,,F,A,770,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5300,6300,,M,A,1300,,Edgewood
9/8/2011,SUMMER,2011,D,NA,RELEASE,5301,6301,,M,A,1220,,Edgewood
9/8/2011,SUMMER,2011,D,NA,RELEASE,5302,6302,,M,A,1220,,Edgewood
9/8/2011,SUMMER,2011,D,NA,RELEASE,5303,6303,,,A,1420,,East Gate
9/8/2011,SUMMER,2011,D,NA,RELEASE,5235,6235,,F,A,880,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5236,6236,,M,A,1460,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5237,6237,,M,A,730,,Tramway
9/8/2011,SUMMER,2011,D,NA,RELEASE,5238,6238,,F,A,860,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5239,6239,,F,A,1140,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5240,6240,,F,A,890,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5241,6241,,F,A,720,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5242,6242,,F,A,1200,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5243,6243,,F,A,1040,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5244,6244,,F,A,930,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5245,6245,,M,A,660,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5246,6246,,F,A,1000,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5279,6279,,M,A,790,,Juan Tabo
9/8/2011,SUMMER,2011,D,NA,RELEASE,5280,6280,,M,A,940,,Juan Tabo
9/8/2011,SUMMER,2011,D,NA,RELEASE,5281,6281,,F,A,680,,Juan Tabo
9/8/2011,SUMMER,2011,D,NA,RELEASE,5282,6282,,F,A,620,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5283,6283,,F,A,710,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5284,6284,,F,A,640,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5285,6285,,F,A,660,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5286,6286,,M,A,1020,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5287,6287,,M,A,810,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5288,6288,,M,A,1060,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5289,6289,,F,A,660,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5290,6290,,F,A,590,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5291,6291,,M,A,770,,Cloudview
9/8/2011,SUMMER,2011,D,NA,RELEASE,5292,6292,,F,A,690,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5293,6293,,M,A,1260,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5294,6294,,M,A,1020,,Eubank
9/8/2011,SUMMER,2011,D,NA,RELEASE,5247,6247,,F,A,720,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5248,6248,,M,A,1030,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5249,6249,,F,A,1020,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5250,6250,,F,A,1290,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5251,6251,,F,A,1000,,MIXED
9/8/2011,SUMMER,2011,D,NA,RELEASE,5252,6252,,M,A,690,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5253,6253,,M,A,530,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5254,6254,,M,A,560,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5255,6255,,F,A,990,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5256,6256,,F,A,740,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5257,6257,,F,A,730,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5258,6258,,F,A,460,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5259,6259,,M,A,760,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5260,6260,,M,A,6000,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5261,6261,,F,A,530,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5262,6262,,M,A,1240,,East Ridge
9/8/2011,SUMMER,2011,D,NA,RELEASE,5263,6263,,F,A,840,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5264,6264,,F,A,1040,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5265,6265,,F,A,840,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5266,6266,,F,A,890,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5267,6267,,F,A,1000,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5268,6268,,F,A,530,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5269,6269,,F,A,840,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5270,6270,,F,A,1040,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5271,6271,,M,A,550,,Lomas
9/8/2011,SUMMER,2011,D,NA,RELEASE,5272,6272,,F,A,1240,,Lomas
