"year","location","season","night","web","trap","recap","Taxa_sppcode","sex","age","reprod","mass","Taxa_genus","Taxa_species","count","Taxa_family","Taxa_order"
2014,"5plarrea",1,3,1,"78","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"79","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"80","n","pele","m","a","na","22"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,1,"81","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"82","y","dime","m","j","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"84","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"87","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"90","n","pele","m","a","na","24"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,1,"93","y","pele","m","a","na","na"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,1,"94","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"95","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"98","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"100","n","peer","m","a","na","17"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,1,"103","n","dior","f","a","na","45"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"105","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"107","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"109","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"110","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"115","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"117","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"118","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"119","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"129","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"130","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"132","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"135","n","dime","f","a","p","51"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"137","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"139","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"140","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"141","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,1,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"2","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"3","n","pele","m","a","na","24"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"27","y","onar","m","a","na","na"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"32","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"39","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"40","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"42","n","dior","m","a","na","39"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"44","n","pgfv","f","a","p","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"46","n","onar","m","a","na","14"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"47","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"48","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"54","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"56","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"57","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"59","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"59","n","onar","m","a","na","23"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"66","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"68","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"71","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"72","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"73","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"75","n","dime","m","a","na","-999"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"80","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"81","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"82","n","dime","f","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"84","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"90","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"92","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"95","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"102","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"105","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"106","n","dime","m","j","na","29"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"114","n","pema","m","a","na","-999"," Peromyscus"," maniculatus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"115","n","pgfv","m","a","na","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"116","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"116","n","onar","m","a","na","19"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"117","y","pgfv","f","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"117","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"118","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"119","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"120","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"123","n","pgfv","m","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"123","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"124","y","pele","m","a","na","na"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"125","n","dime","m","a","st","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"127","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"127","y","nemi","f","a","l","na"," Neotoma"," micropus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,3,"128","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"128","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"129","n","pgfv","f","a","p","9"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"130","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"131","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"132","n","dior","f","a","na","50"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"134","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"139","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"141","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,3,"145","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"4","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"6","y","pele","m","a","na","na"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"6","n","dior","m","j","na","35"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"8","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"8","n","dior","f","a","l","48"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"9","n","dior","f","a","na","47"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"9","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"10","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"10","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"11","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"11","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"12","n","dior","m","a","na","40"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"15","n","dime","m","j","na","32"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"18","n","pgfv","m","a","na","9"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"19","n","pgfv","m","a","st","9"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"20","n","dime","m","a","na","30"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"22","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"22","n","dior","m","a","na","44"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"23","y","neal","m","a","na","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"23","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"25","y","pele","m","a","na","na"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"27","n","dime","m","a","st","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"31","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"33","y","pema","m","a","na","na"," Peromyscus"," maniculatus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"35","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"38","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"39","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"40","n","spsp","m","a","st","110"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
2014,"5plarrea",1,3,5,"42","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"43","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"46","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"47","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"53","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"58","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"59","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"62","y","pele","f","j","na","12"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"69","n","dior","f","a","na","44"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"70","y","pele","m","a","na","na"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"71","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"72","n","dior","m","j","na","30"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"73","y","pema","m","a","na","na"," Peromyscus"," maniculatus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"76","n","disp","m","a","st","-999"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"79","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"83","y","dime","m","j","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"93","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"95","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"96","y","dime","m","j","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"97","n","pedi","m","a","na","20"," Peromyscus"," difficilis",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"108","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"110","y","pgfv","f","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"114","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"131","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"133","y","pele","m","a","na","na"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"134","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"137","n","pgfv","f","j","na","4"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"137","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"138","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"139","n","dior","m","a","na","44"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"140","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"141","n","peer","m","j","na","11"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",1,3,5,"142","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",1,3,5,"144","n","nemi","-999","a","-999","166"," Neotoma"," micropus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"10","n","dime","m","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"11","n","onar","m","a","na","20"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"12","n","dime","m","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"20","n","peer","f","a","na","11"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"24","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"28","n","pema","m","a","na","26"," Peromyscus"," maniculatus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"31","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"33","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"34","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"35","n","peer","f","a","p","22"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"36","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"39","n","dime","m","a","na","43"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"41","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"47","n","pele","m","j","na","17"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"55","n","peer","m","a","na","18"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"57","n","peer","m","a","na","25"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"60","n","dime","m","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"65","n","pema","m","a","na","22"," Peromyscus"," maniculatus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"68","n","pele","m","a","na","24"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"70","n","dime","m","a","st","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"72","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"77","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"81","n","onar","m","a","na","18"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"82","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"83","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"84","n","pgfv","m","a","na","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"95","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"103","n","dime","f","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"104","n","dior","m","a","na","51"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"109","n","dime","m","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"110","n","pele","f","a","p","29"," Peromyscus"," leucopus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"113","n","dior","f","a","na","55"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"115","n","dior","m","a","na","50"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"117","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"118","n","dime","m","a","st","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"120","n","onar","f","a","na","22"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"128","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"129","n","peer","m","a","na","20"," Peromyscus"," eremicus",1,"Cricetidae","Rodentia"
2014,"5plarrea",3,1,1,"130","n","dime","f","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,1,"132","n","dior","m","a","na","52"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,3,"6","n","dime","m","a","st","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,3,"7","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
2014,"5plarrea",3,1,3,"8","n","onar","m","a","na","15"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
